107;Semendawai Barat
108;Muara Kuang
108;Rambang Kuang
108;Lubuk Keliat
108;Tanjung Batu
108;Payaraman
108;Rantau Alai
108;Kandis
108;Tanjung Raja
108;Rantau Panjang
108;Sungai Pinang
108;Pemulutan
108;Pemulutan Selatan
108;Pemulutan Barat
108;Indralaya
108;Indralaya Utara
108;Indralaya Selatan
109;Muara Pinang
109;Lintang Kanan
109;Pendopo
109;Pendopo Barat
109;Pasemah Air Keruh
109;Ulu Musi
109;Sikap Dalam
109;Talang Padang
109;Tebing Tinggi
109;Saling
110;Talang Ubi
110;Tanah Abang
110;Abab
110;Penukal
110;Penukal Utara
111;Ulu Rawas
111;Karang Jaya
111;Rawas Ulu
111;Rupit
111;Karang Dapo
111;Rawas Ilir
111;Nibung
112;Ilir Barat Ii
112;Gandus
112;Seberang Ulu I
112;Kertapati
112;Seberang Ulu Ii
112;Plaju
112;Ilir Barat I
112;Bukit Kecil
112;Ilir Timur I
112;Kemuning
112;Ilir Timur Ii
112;Kalidoni
112;Sako
112;Sematang Borang
112;Sukarami
112;Alang Alang Lebar
113;Rambang Kapak Tengah
113;Prabumulih Timur
113;Prabumulih Selatan
113;Prabumulih Barat
113;Prabumulih Utara
113;Cambai
114;Dempo Selatan
114;Dempo Tengah
114;Dempo Utara
114;Pagar Alam Selatan
114;Pagar Alam Utara
115;Lubuk Linggau Barat I
115;Lubuk Linggau Barat Ii
115;Lubuk Linggau Selatan I
115;Lubuk Linggau Selatan Ii
115;Lubuk Linggau Timur I
115;Lubuk Linggau Timur Ii
115;Lubuk Linggau Utara I
115;Lubuk Linggau Utara Ii
116;Manna
116;Kota Manna
116;Kedurang
116;Bunga Mas
116;Pasar Manna
116;Kedurang Ilir
116;Seginim
116;Air Nipis
116;Pino
116;Pinoraya
116;Ulu Manna
117;Kota Padang
117;Sindang Beliti Ilir
117;Padang Ulak Tanding
117;Sindang Kelingi
117;Bindu Riang
117;Sindang Beliti Ulu
117;Sindang Dataran
117;Curup
117;Bermani Ulu
117;Selupu Rejang
117;Curup Selatan
117;Curup Tengah
117;Bermani Ulu Raya
117;Curup Utara
117;Curup Timur
118;Enggano
118;Kerkap
118;Air Napal
118;Air Besi
118;Hulu Palik
118;Tanjung Agung Palik
118;Arga Makmur
118;Arma Jaya
118;Lais
118;Batik Nau
118;Giri Mulya
118;Air Padang
118;Padang Jaya
118;Ketahun
118;Napal Putih
118;Ulok Kupai
118;Pinang Raya
118;Putri Hijau
118;Marga Sakti Sebelat
119;Nasal
119;Maje
119;Kaur Selatan
119;Tetap
119;Kaur Tengah
119;Luas
119;Muara Sahung
119;Kinal
119;Semidang Gumay
119;Tanjung Kemuning
119;Kelam Tengah
119;Kaur Utara
119;Padang Guci Hilir
119;Lungkang Kule
119;Padang Guci Hulu
120;Semidang Alas Maras
120;Semidang Alas
120;Talo
120;Ilir Talo
120;Talo Kecil
120;Ulu Talo
120;Seluma
120;Seluma Selatan
120;Seluma Barat
120;Seluma Timur
120;Seluma Utara
120;Sukaraja
120;Air Periukan
120;Lubuk Sandi
121;Ipuh
121;Air Rami
121;Malin Deman
121;Pondok Suguh
121;Sungai Rumbai
121;Teramang Jaya
121;Teras Terunjam
121;Penarik
121;Selagan Raya
121;Kota Mukomuko
121;Air Dikit
121;Xiv Koto
121;Lubuk Pinang
121;Air Manjunto
121;V Koto
122;Rimbo Pengadang
122;Topos
122;Lebong Selatan
122;Bingin Kuning
122;Lebong Tengah
122;Lebong Sakti
122;Lebong Atas
122;Padang Bano
122;Pelabai
122;Lebong Utara
122;Amen
122;Uram Jaya
122;Pinang Belapis
123;Muara Kemumu
123;Bermani Ilir
123;Seberang Musi
123;Tebat Karai
123;Kepahiang
123;Kaba Wetan
123;Ujan Mas
123;Merigi
124;Talang Empat
124;Karang Tinggi
124;Taba Penanjung
124;Merigi Kelindang
124;Pagar Jati
124;Merigi Sakti
124;Pondok Kelapa
124;Pondok Kubang
124;Pematang Tiga
124;Bang Haji
125;Selebar
125;Kampung Melayu
125;Gading Cempaka
125;Ratu Agung
125;Ratu Samban
125;Singaran Pati
125;Teluk Segara
125;Sungai Serut
125;Muara Bangka Hulu
126;Balik Bukit
126;Sukau
126;Lumbok Seminung
126;Belalau
126;Sekincau
126;Suoh
126;Batu Brak
126;Pagar Dewa
126;Batu Ketulis
126;Bandar Negeri Suoh
126;Sumber Jaya
126;Way Tenong
126;Gedung Surian
126;Kebun Tebu
126;Air Hitam
127;Wonosobo
127;Semaka
127;Bandar Negeri Semuong
127;Kota Agung
127;Pematang Sawa
127;Kota Agung Timur
127;Kota Agung Barat
127;Pulau Panggung
127;Ulubelu
127;Air Naningan
127;Talang Padang
127;Sumberejo
127;Gisting
127;Gunung Alip
127;Pugung
127;Bulok
127;Cukuh Balak
127;Kelumbayan
127;Limau
127;Kelumbayan Barat
128;Natar
128;Jati Agung
128;Tanjung Bintang
128;Tanjung Sari
128;Katibung
128;Merbau Mataram
128;Way Sulan
128;Sidomulyo
128;Candipuro
128;Way Panji
128;Kalianda
128;Rajabasa
128;Palas
128;Sragi
128;Penengahan
128;Ketapang
128;Bakauheni
129;Metro Kibang
129;Batanghari
129;Sekampung
129;Margatiga
129;Sekampung Udik
129;Jabung
129;Pasir Sakti
129;Waway Karya
129;Marga Sekampung
129;Labuhan Maringgai
129;Mataram Baru
129;Bandar Sribawono
129;Melinting
129;Gunung Pelindung
129;Way Jepara
129;Braja Slebah
129;Labuhan Ratu
129;Sukadana
129;Bumi Agung
129;Batanghari Nuban
129;Pekalongan
129;Raman Utara
129;Purbolinggo
129;Way Bungur
130;Padang Ratu
130;Selagai Lingga
130;Pubian
130;Anak Tuha
130;Anak Ratu Aji
130;Kalirejo
130;Sendang Agung
130;Bangunrejo
130;Gunung Sugih
130;Bekri
130;Bumi Ratu Nuban
130;Trimurjo
130;Punggur
130;Kota Gajah
130;Seputih Raman
130;Terbanggi Besar
130;Seputih Agung
130;Way Pengubuan
130;Terusan Nunyai
130;Seputih Mataram
130;Bandar Mataram
130;Seputih Banyak
130;Way Seputih
130;Rumbia
130;Bumi Nabung
130;Putra Rumbia
130;Seputih Surabaya
130;Bandar Surabaya
131;Bukit Kemuning
131;Abung Tinggi
131;Tanjung Raja
131;Abung Barat
131;Abung Tengah
131;Abung  Kunang
131;Abung Pekurun
131;Kotabumi
131;Kotabumi Utara
131;Kotabumi Selatan
131;Abung Selatan
131;Abung Semuli
131;Blambangan Pagar
131;Abung Timur
131;Abung Surakarta
131;Sungkai Selatan
131;Muara Sungkai
131;Bunga Mayang
131;Sungkai  Barat
131;Sungkai Jaya
131;Sungkai Utara
131;Hulusungkai
131;Sungkai Tengah
132;Banjit
132;Baradatu
132;Gunung Labuhan
132;Kasui
132;Rebang Tangkas
132;Blambangan Umpu
132;Way Tuba
132;Negeri Agung
132;Bahuga
132;Buay  Bahuga
132;Bumi Agung
132;Pakuan Ratu
132;Negara Batin
132;Negeri Besar
133;Banjar Agung
133;Banjar Margo
133;Banjar Baru
133;Gedung Aji
133;Penawar Aji
133;Meraksa Aji
133;Menggala
133;Penawar Tama
133;Rawajitu Selatan
133;Gedung Meneng
133;Rawajitu Timur
133;Rawa Pitu
133;Gedung Aji Baru
133;Dente Teladas
133;Menggala Timur
134;Punduh Pidada
134;Marga Punduh
134;Padang Cermin
134;Teluk Pandan
134;Way Ratai
134;Kedondong
134;Way Khilau
134;Way Lima
134;Gedung Tataan
134;Negeri Katon
134;Tegineneng
135;Pardasuka
135;Ambarawa
135;Pagelaran
135;Pagelaran Utara
135;Pringsewu
135;Gading Rejo
135;Sukoharjo
135;Banyumas
135;Adi Luwih
136;Way Serdang
136;Simpang Pematang
136;Panca Jaya
136;Tanjung Raya
136;Mesuji
136;Mesuji Timur
136;Rawajitu Utara
137;Tulang Bawang Udik
137;Tumi Jajar
137;Tulang Bawang Tengah
137;Pagar Dewa
137;Lambu Kibang
137;Gunung Terang
137;Gunung Agung
137;Way Kenanga
138;Lemong
138;Pesisir Utara
138;Pulau Pisang
138;Karya Penggawa
138;Way Krui
138;Pesisir Tengah
138;Krui Selatan
138;Pesisir Selatan
138;Ngambur
138;Bengkunat
138;Bengkunat Belimbing
139;Teluk Betung Barat
139;Telukbetung Timur
139;Teluk Betung Selatan
139;Bumi Waras
139;Panjang
139;Tanjung Karang Timur
139;Kedamaian
139;Teluk Betung Utara
139;Tanjung Karang Pusat
139;Enggal
139;Tanjung Karang Barat
139;Kemiling
139;Langkapura
139;Kedaton
139;Rajabasa
139;Tanjung Senang
139;Labuhan Ratu
139;Sukarame
139;Sukabumi
139;Way Halim
140;Metro Selatan
140;Metro Barat
140;Metro Timur
140;Metro Pusat
140;Metro Utara
141;Mendo Barat
141;Merawang
141;Puding Besar
141;Sungai Liat
141;Pemali
141;Bakam
141;Belinyu
141;Riau Silip
142;Membalong
142;Tanjung Pandan
142;Badau
142;Sijuk
142;Selat Nasik
143;Kelapa
143;Tempilang
143;Mentok
143;Simpang Teritip
143;Jebus
143;Parittiga
144;Koba
144;Lubuk Besar
144;Pangkalan Baru
144;Namang
144;Sungai Selan
144;Simpang Katis
145;Payung
145;Pulau Besar
145;Simpang Rimba
145;Toboali
145;Tukak Sadai
145;Air Gegas
145;Lepar Pongok
145;Kepulauan Pongok
146;Dendang
146;Simpang Pesak
146;Gantung
146;Simpang Renggiang
146;Manggar
146;Damar
146;Kelapa Kampit
147;Rangkui
147;Bukit Intan
147;Girimaya
147;Pangkal Balam
147;Gabek
147;Taman Sari
147;Gerunggang
148;Moro
148;Durai
148;Kundur
148;Kundur Utara
148;Kundur Barat
148;Ungar
148;Belat
148;Karimun
148;Buru
148;Meral
148;Tebing
148;Meral Barat
149;Teluk Bintan
149;Bintan Utara
149;Teluk Sebong
149;Seri Kuala Lobam
149;Bintan Timur
149;Gunung Kijang
149;Mantang
149;Bintan Pesisir
149;Toapaya
149;Tambelan
150;Midai
150;Bunguran Barat
150;Bunguran Utara
150;Pulau Laut
150;Pulau Tiga
150;Bunguran Timur
150;Bunguran Timur Laut
150;Bunguran Tengah
150;Bunguran Selatan
150;Serasan
150;Subi
150;Serasan Timur
151;Singkep Barat
151;Kepulauan Posek
151;Singkep
151;Singkep Selatan
151;Singkep Pesisir
151;Lingga
151;Selayar
151;Lingga Timur
151;Lingga Utara
151;Senayang
152;Jemaja
152;Jemaja Timur
152;Siantan Selatan
152;Siantan
152;Siantan Timur
152;Siantan Tengah
152;Palmatak
153;Belakang Padang
153;Bulang
153;Galang
153;Sei Beduk
153;Sagulung
153;Nongsa
153;Batam Kota
153;Sekupang
153;Batu Aji
153;Lubuk Baja
153;Batu Ampar
153;Bengkong
154;Bukit Bestari
154;Tanjungpinang Timur
154;Tanjungpinang Kota
154;Tanjungpinang Barat
155;Kepulauan Seribu Selatan
155;Kepulauan Seribu Utara
156;Jagakarsa
156;Pasar Minggu
156;Cilandak
156;Pesanggrahan
156;Kebayoran Lama
156;Kebayoran Baru
156;Mampang Prapatan
156;Pancoran
156;Tebet
156;Setia Budi
157;Pasar Rebo
157;Ciracas
157;Cipayung
157;Makasar
157;Kramat Jati
157;Jatinegara
157;Duren Sawit
157;Cakung
157;Pulo Gadung
157;Matraman
158;Tanah Abang
158;Menteng
158;Senen
158;Johar Baru
158;Cempaka Putih
158;Kemayoran
158;Sawah Besar
158;Gambir
159;Kembangan
159;Kebon Jeruk
159;Palmerah
159;Grogol Petamburan
159;Tambora
159;Taman Sari
159;Cengkareng
159;Kali Deres
160;Penjaringan
160;Pademangan
160;Tanjung Priok
160;Koja
160;Kelapa Gading
160;Cilincing
161;Nanggung
161;Leuwiliang
161;Leuwisadeng
161;Pamijahan
161;Cibungbulang
161;Ciampea
161;Tenjolaya
161;Dramaga
161;Ciomas
161;Tamansari
161;Cijeruk
161;Cigombong
161;Caringin
161;Ciawi
161;Cisarua
161;Megamendung
161;Sukaraja
161;Babakan Madang
161;Sukamakmur
161;Cariu
161;Tanjungsari
161;Jonggol
161;Cileungsi
161;Kelapa Nunggal
161;Gunung Putri
161;Citeureup
161;Cibinong
161;Bojong Gede
161;Tajur Halang
161;Kemang
161;Ranca Bungur
161;Parung
161;Ciseeng
161;Gunung Sindur
161;Rumpin
161;Cigudeg
161;Sukajaya
161;Jasinga
161;Tenjo
161;Parung Panjang
162;Ciemas
162;Ciracap
162;Waluran
162;Surade
162;Cibitung
162;Jampang Kulon
162;Cimanggu
162;Kali Bunder
162;Tegal Buleud
162;Cidolog
162;Sagaranten
162;Cidadap
162;Curugkembar
162;Pabuaran
162;Lengkong
162;Palabuhanratu
162;Simpenan
162;Warung Kiara
162;Bantargadung
162;Jampang Tengah
162;Purabaya
162;Cikembar
162;Nyalindung
162;Geger Bitung
162;Sukaraja
162;Kebonpedes
162;Cireunghas
162;Sukalarang
162;Sukabumi
162;Kadudampit
162;Cisaat
162;Gunungguruh
162;Cibadak
162;Cicantayan
162;Caringin
162;Nagrak
162;Ciambar
162;Cicurug
162;Cidahu
162;Parakan Salak
162;Parung Kuda
162;Bojong Genteng
162;Kalapa Nunggal
162;Cikidang
162;Cisolok
162;Cikakak
162;Kabandungan
163;Agrabinta
163;Leles
163;Sindangbarang
163;Cidaun
163;Naringgul
163;Cibinong
163;Cikadu
163;Tanggeung
163;Pasirkuda
163;Kadupandak
163;Cijati
163;Takokak
163;Sukanagara
163;Pagelaran
163;Campaka
163;Campaka Mulya
163;Cibeber
163;Warungkondang
163;Gekbrong
163;Cilaku
163;Sukaluyu
163;Bojongpicung
163;Haurwangi
163;Ciranjang
163;Mande
163;Karangtengah
163;Cianjur
163;Cugenang
163;Pacet
163;Cipanas
163;Sukaresmi
163;Cikalongkulon
164;Ciwidey
164;Rancabali
164;Pasirjambu
164;Cimaung
164;Pangalengan
164;Kertasari
164;Pacet
164;Ibun
164;Paseh
164;Cikancung
164;Cicalengka
164;Nagreg
164;Rancaekek
164;Majalaya
164;Solokan Jeruk
164;Ciparay
164;Baleendah
164;Arjasari
164;Banjaran
164;Cangkuang
164;Pameungpeuk
164;Katapang
164;Soreang
164;Kutawaringin
164;Margaasih
164;Margahayu
164;Dayeuhkolot
164;Bojongsoang
164;Cileunyi
164;Cilengkrang
164;Cimenyan
165;Cisewu
165;Caringin
165;Talegong
165;Bungbulang
165;Mekarmukti
165;Pamulihan
165;Pakenjeng
165;Cikelet
165;Pameungpeuk
165;Cibalong
165;Cisompet
165;Peundeuy
165;Singajaya
165;Cihurip
165;Cikajang
165;Banjarwangi
165;Cilawu
165;Bayongbong
165;Cigedug
165;Cisurupan
165;Sukaresmi
165;Samarang
165;Pasirwangi
165;Tarogong Kidul
165;Tarogong Kaler
165;Garut Kota
165;Karangpawitan
165;Wanaraja
165;Sucinaraja
165;Pangatikan
165;Sukawening
165;Karangtengah
165;Banyuresmi
165;Leles
165;Leuwigoong
165;Cibatu
165;Kersamanah
165;Cibiuk
165;Kadungora
165;Blubur Limbangan
165;Selaawi
165;Malangbong
166;Cipatujah
166;Karangnunggal
166;Cikalong
166;Pancatengah
166;Cikatomas
166;Cibalong
166;Parungponteng
166;Bantarkalong
166;Bojongasih
166;Culamega
166;Bojonggambir
166;Sodonghilir
166;Taraju
166;Salawu
166;Puspahiang
166;Tanjungjaya
166;Sukaraja
166;Salopa
166;Jatiwaras
166;Cineam
166;Karangjaya
166;Manonjaya
166;Gunungtanjung
166;Singaparna
166;Sukarame
166;Mangunreja
166;Cigalontang
166;Leuwisari
166;Sariwangi
166;Padakembang
166;Sukaratu
166;Cisayong
166;Sukahening
166;Rajapolah
166;Jamanis
166;Ciawi
166;Kadipaten
166;Pagerageung
166;Sukaresik
167;Banjarsari
167;Lakbok
167;Purwadadi
167;Pamarican
167;Cidolog
167;Cimaragas
167;Cijeungjing
167;Cisaga
167;Tambaksari
167;Rancah
167;Rajadesa
167;Sukadana
167;Ciamis
167;Baregbeg
167;Cikoneng
167;Sindangkasih
167;Cihaurbeuti
167;Sadananya
167;Cipaku
167;Jatinagara
167;Panawangan
167;Kawali
167;Lumbung
167;Panjalu
167;Sukamantri
167;Panumbangan
168;Darma
168;Kadugede
168;Nusaherang
168;Ciniru
168;Hantara
168;Selajambe
168;Subang
168;Cilebak
168;Ciwaru
168;Karangkancana
168;Cibingbin
168;Cibeureum
168;Luragung
168;Cimahi
168;Cidahu
168;Kalimanggis
168;Ciawigebang
168;Cipicung
168;Lebakwangi
168;Maleber
168;Garawangi
168;Sindangagung
168;Kuningan
168;Cigugur
168;Kramatmulya
168;Jalaksana
168;Japara
168;Cilimus
168;Cigandamekar
168;Mandirancan
168;Pancalang
168;Pasawahan
169;Waled
169;Pasaleman
169;Ciledug
169;Pabuaran
169;Losari
169;Pabedilan
169;Babakan
169;Gebang
169;Karangsembung
169;Karangwareng
169;Lemahabang
169;Susukanlebak
169;Sedong
169;Astanajapura
169;Pangenan
169;Mundu
169;Beber
169;Greged
169;Talun
169;Sumber
169;Dukupuntang
169;Palimanan
169;Plumbon
169;Depok
169;Weru
169;Plered
169;Tengah Tani
169;Kedawung
169;Gunungjati
169;Kapetakan
169;Suranenggala
169;Klangenan
169;Jamblang
169;Arjawinangun
169;Panguragan
169;Ciwaringin
169;Gempol
169;Susukan
169;Gegesik
169;Kaliwedi
170;Lemahsugih
170;Bantarujeg
170;Malausma
170;Cikijing
170;Cingambul
170;Talaga
170;Banjaran
170;Argapura
170;Maja
170;Majalengka
170;Cigasong
170;Sukahaji
170;Sindang
170;Rajagaluh
170;Sindangwangi
170;Leuwimunding
170;Palasah
170;Jatiwangi
170;Dawuan
170;Kasokandel
170;Panyingkiran
170;Kadipaten
170;Kertajati
170;Jatitujuh
170;Ligung
170;Sumberjaya
171;Jatinangor
171;Cimanggung
171;Tanjungsari
171;Sukasari
171;Pamulihan
171;Rancakalong
171;Sumedang Selatan
171;Sumedang Utara
171;Ganeas
171;Situraja
171;Cisitu
171;Darmaraja
171;Cibugel
171;Wado
171;Jatinunggal
171;Jatigede
171;Tomo
171;Ujung Jaya
171;Conggeang
171;Paseh
171;Cimalaka
171;Cisarua
171;Tanjungkerta
171;Tanjungmedar
171;Buahdua
171;Surian
172;Haurgeulis
172;Gantar
172;Kroya
172;Gabuswetan
172;Cikedung
172;Terisi
172;Lelea
172;Bangodua
172;Tukdana
172;Widasari
172;Kertasemaya
172;Sukagumiwang
172;Krangkeng
172;Karangampel
172;Kedokan Bunder
172;Juntinyuat
172;Sliyeg
172;Jatibarang
172;Balongan
172;Indramayu
172;Sindang
172;Cantigi
172;Pasekan
172;Lohbener
172;Arahan
172;Losarang
172;Kandanghaur
172;Bongas
172;Anjatan
172;Sukra
172;Patrol
173;Sagalaherang
173;Serangpanjang
173;Jalancagak
173;Ciater
173;Cisalak
173;Kasomalang
173;Tanjungsiang
173;Cijambe
173;Cibogo
173;Subang
173;Kalijati
173;Dawuan
173;Cipeundeuy
173;Pabuaran
173;Patokbeusi
173;Purwadadi
173;Cikaum
173;Pagaden
173;Pagaden Barat
173;Cipunagara
173;Compreng
173;Binong
173;Tambakdahan
173;Ciasem
173;Pamanukan
173;Sukasari
173;Pusakanagara
173;Pusakajaya
173;Legonkulon
173;Blanakan
174;Jatiluhur
174;Sukasari
174;Maniis
174;Tegal Waru
174;Plered
174;Sukatani
174;Darangdan
174;Bojong
174;Wanayasa
174;Kiarapedes
174;Pasawahan
174;Pondok Salam
174;Purwakarta
174;Babakancikao
174;Campaka
174;Cibatu
174;Bungursari
175;Pangkalan
175;Tegalwaru
175;Ciampel
175;Telukjambe Timur
175;Telukjambe Barat
175;Klari
175;Cikampek
175;Purwasari
175;Tirtamulya
175;Jatisari
175;Banyusari
175;Kotabaru
175;Cilamaya Wetan
175;Cilamaya Kulon
175;Lemahabang
175;Talagasari
175;Majalaya
175;Karawang Timur
175;Karawang Barat
175;Rawamerta
175;Tempuran
175;Kutawaluya
175;Rengasdengklok
175;Jayakerta
175;Pedes
175;Cilebar
175;Cibuaya
175;Tirtajaya
175;Batujaya
175;Pakisjaya
176;Setu
176;Serang Baru
176;Cikarang Pusat
176;Cikarang Selatan
176;Cibarusah
176;Bojongmangu
176;Cikarang Timur
176;Kedungwaringin
176;Cikarang Utara
176;Karangbahagia
176;Cibitung
176;Cikarang Barat
176;Tambun Selatan
176;Tambun Utara
176;Babelan
176;Tarumajaya
176;Tambelang
176;Sukawangi
176;Sukatani
176;Sukakarya
176;Pebayuran
176;Cabangbungin
176;Muara Gembong
177;Rongga
177;Gununghalu
177;Sindangkerta
177;Cililin
177;Cihampelas
177;Cipongkor
177;Batujajar
177;Saguling
177;Cipatat
177;Padalarang
177;Ngamprah
177;Parongpong
177;Lembang
177;Cisarua
177;Cikalong Wetan
177;Cipeundeuy
178;Cimerak
178;Cijulang
178;Cigugur
178;Langkaplancar
178;Parigi
178;Sidamulih
178;Pangandaran
178;Kalipucang
178;Padaherang
178;Mangunjaya
179;Bogor Selatan
179;Bogor Timur
179;Bogor Utara
179;Bogor Tengah
179;Bogor Barat
179;Tanah Sereal
180;Baros
180;Lembursitu
180;Cibeureum
180;Citamiang
180;Warudoyong
180;Gunung Puyuh
180;Cikole
181;Bandung Kulon
181;Babakan Ciparay
181;Bojongloa Kaler
181;Bojongloa Kidul
181;Astanaanyar
181;Regol
181;Lengkong
181;Bandung Kidul
181;Buahbatu
181;Rancasari
181;Gedebage
181;Cibiru
181;Panyileukan
181;Ujung Berung
181;Cinambo
181;Arcamanik
181;Antapani
181;Mandalajati
181;Kiaracondong
181;Batununggal
181;Sumur Bandung
181;Andir
181;Cicendo
181;Bandung Wetan
181;Cibeunying Kidul
181;Cibeunying Kaler
181;Coblong
181;Sukajadi
181;Sukasari
181;Cidadap
182;Harjamukti
182;Lemahwungkuk
182;Pekalipan
182;Kesambi
182;Kejaksan
183;Pondokgede
183;Jatisampurna
183;Pondokmelati
183;Jatiasih
183;Bantargebang
183;Mustikajaya
183;Bekasi Timur
183;Rawalumbu
183;Bekasi Selatan
183;Bekasi Barat
183;Medan Satria
183;Bekasi Utara
184;Sawangan
184;Bojongsari
184;Pancoran Mas
184;Cipayung
184;Sukma Jaya
184;Cilodong
184;Cimanggis
184;Tapos
184;Beji
184;Limo
184;Cinere
185;Cimahi Selatan
185;Cimahi Tengah
185;Cimahi Utara
186;Kawalu
186;Tamansari
186;Cibeureum
186;Purbaratu
186;Tawang
186;Cihideung
186;Mangkubumi
186;Indihiang
186;Bungursari
186;Cipedes
187;Banjar
187;Purwaharja
187;Pataruman
187;Langensari
188;Dayeuhluhur
188;Wanareja
188;Majenang
188;Cimanggu
188;Karangpucung
188;Cipari
188;Sidareja
188;Kedungreja
188;Patimuan
188;Gandrungmangu
188;Bantarsari
188;Kawunganten
188;Kampung Laut
188;Jeruklegi
188;Kesugihan
188;Adipala
188;Maos
188;Sampang
188;Kroya
188;Binangun
188;Nusawungu
188;Cilacap Selatan
188;Cilacap Tengah
188;Cilacap Utara
189;Lumbir
189;Wangon
189;Jatilawang
189;Rawalo
189;Kebasen
189;Kemranjen
189;Sumpiuh
189;Tambak
189;Somagede
189;Kalibagor
189;Banyumas
189;Patikraja
189;Purwojati
189;Ajibarang
189;Gumelar
189;Pekuncen
189;Cilongok
189;Karanglewas
189;Kedung Banteng
189;Baturraden
189;Sumbang
189;Kembaran
189;Sokaraja
189;Purwokerto Selatan
189;Purwokerto Barat
189;Purwokerto Timur
189;Purwokerto Utara
190;Kemangkon
190;Bukateja
190;Kejobong
190;Pengadegan
190;Kaligondang
190;Purbalingga
190;Kalimanah
190;Padamara
190;Kutasari
190;Bojongsari
190;Mrebet
190;Bobotsari
190;Karangreja
190;Karangjambu
190;Karanganyar
190;Kertanegara
190;Karangmoncol
190;Rembang
191;Susukan
191;Purwareja Klampok
191;Mandiraja
191;Purwanegara
191;Bawang
191;Banjarnegara
191;Pagedongan
191;Sigaluh
191;Madukara
191;Banjarmangu
191;Wanadadi
191;Rakit
191;Punggelan
191;Karangkobar
191;Pagentan
191;Pejawaran
191;Batur
191;Wanayasa
191;Kalibening
191;Pandanarum
192;Ayah
192;Buayan
192;Puring
192;Petanahan
192;Klirong
192;Buluspesantren
192;Ambal
192;Mirit
192;Bonorowo
192;Prembun
192;Padureso
192;Kutowinangun
192;Alian
192;Poncowarno
192;Kebumen
192;Pejagoan
192;Sruweng
192;Adimulyo
192;Kuwarasan
192;Rowokele
192;Sempor
192;Gombong
192;Karanganyar
192;Karanggayam
192;Sadang
192;Karangsambung
193;Grabag
193;Ngombol
193;Purwodadi
193;Bagelen
193;Kaligesing
193;Purworejo
193;Banyu Urip
193;Bayan
193;Kutoarjo
193;Butuh
193;Pituruh
193;Kemiri
193;Bruno
193;Gebang
193;Loano
193;Bener
194;Wadaslintang
194;Kepil
194;Sapuran
194;Kalibawang
194;Kaliwiro
194;Leksono
194;Sukoharjo
194;Selomerto
194;Kalikajar
194;Kertek
194;Wonosobo
194;Watumalang
194;Mojotengah
194;Garung
194;Kejajar
195;Salaman
195;Borobudur
195;Ngluwar
195;Salam
195;Srumbung
195;Dukun
195;Muntilan
195;Mungkid
195;Sawangan
195;Candimulyo
195;Mertoyudan
195;Tempuran
195;Kajoran
195;Kaliangkrik
195;Bandongan
195;Windusari
195;Secang
195;Tegalrejo
195;Pakis
195;Grabag
195;Ngablak
196;Selo
196;Ampel
196;Cepogo
196;Musuk
196;Boyolali
196;Mojosongo
196;Teras
196;Sawit
196;Banyudono
196;Sambi
196;Ngemplak
196;Nogosari
196;Simo
196;Karanggede
196;Klego
196;Andong
196;Kemusu
196;Wonosegoro
196;Juwangi
197;Prambanan
197;Gantiwarno
197;Wedi
197;Bayat
197;Cawas
197;Trucuk
197;Kalikotes
197;Kebonarum
197;Jogonalan
197;Manisrenggo
197;Karangnongko
197;Ngawen
197;Ceper
197;Pedan
197;Karangdowo
197;Juwiring
197;Wonosari
197;Delanggu
197;Polanharjo
197;Karanganom
197;Tulung
197;Jatinom
197;Kemalang
197;Klaten Selatan
197;Klaten Tengah
197;Klaten Utara
198;Weru
198;Bulu
198;Tawangsari
198;Sukoharjo
198;Nguter
198;Bendosari
198;Polokarto
198;Mojolaban
198;Grogol
198;Baki
198;Gatak
198;Kartasura
199;Pracimantoro
199;Paranggupito
199;Giritontro
199;Giriwoyo
199;Batuwarno
199;Karangtengah
199;Tirtomoyo
199;Nguntoronadi
199;Baturetno
199;Eromoko
199;Wuryantoro
199;Manyaran
199;Selogiri
199;Wonogiri
199;Ngadirojo
199;Sidoharjo
199;Jatiroto
199;Kismantoro
199;Purwantoro
199;Bulukerto
199;Puhpelem
199;Slogohimo
199;Jatisrono
199;Jatipurno
199;Girimarto
200;Jatipuro
200;Jatiyoso
200;Jumapolo
200;Jumantono
200;Matesih
200;Tawangmangu
200;Ngargoyoso
200;Karangpandan
200;Karanganyar
200;Tasikmadu
200;Jaten
200;Colomadu
200;Gondangrejo
200;Kebakkramat
200;Mojogedang
200;Kerjo
200;Jenawi
201;Kalijambe
201;Plupuh
201;Masaran
201;Kedawung
201;Sambirejo
201;Gondang
201;Sambung Macan
201;Ngrampal
201;Karangmalang
201;Sragen
201;Sidoharjo
201;Tanon
201;Gemolong
201;Miri
201;Sumberlawang
201;Mondokan
201;Sukodono
201;Gesi
201;Tangen
201;Jenar
202;Kedungjati
202;Karangrayung
202;Penawangan
202;Toroh
202;Geyer
202;Pulokulon
202;Kradenan
202;Gabus
202;Ngaringan
202;Wirosari
202;Tawangharjo
202;Grobogan
202;Purwodadi
202;Brati
202;Klambu
202;Godong
202;Gubug
202;Tegowanu
202;Tanggungharjo
203;Jati
203;Randublatung
203;Kradenan
203;Kedungtuban
203;Cepu
203;Sambong
203;Jiken
203;Bogorejo
203;Jepon
203;Kota Blora
203;Banjarejo
203;Tunjungan
203;Japah
203;Ngawen
203;Kunduran
